time,data_type,value
2025-04-09T08:24:00+00:00,steps,7
2025-04-09T09:00:00+00:00,steps,19
2025-04-09T09:37:00+00:00,steps,19
2025-04-09T10:22:00+00:00,steps,12
2025-04-09T10:23:00+00:00,steps,7
2025-04-09T10:28:00+00:00,steps,4
2025-04-09T12:26:00+00:00,steps,10
2025-04-09T12:30:00+00:00,steps,70
2025-04-09T12:31:00+00:00,steps,99
2025-04-09T12:32:00+00:00,steps,114
2025-04-09T12:33:00+00:00,steps,109
2025-04-09T12:34:00+00:00,steps,121
2025-04-09T12:35:00+00:00,steps,96
2025-04-09T12:36:00+00:00,steps,74
2025-04-09T12:37:00+00:00,steps,65
2025-04-09T12:38:00+00:00,steps,66
2025-04-09T12:39:00+00:00,steps,92
2025-04-09T12:40:00+00:00,steps,87
2025-04-09T12:41:00+00:00,steps,70
2025-04-09T12:42:00+00:00,steps,21
2025-04-09T12:43:00+00:00,steps,25
2025-04-09T12:44:00+00:00,steps,23
2025-04-09T12:45:00+00:00,steps,7
2025-04-09T12:47:00+00:00,steps,27
2025-04-09T12:48:00+00:00,steps,29
2025-04-09T12:49:00+00:00,steps,12
2025-04-09T12:52:00+00:00,steps,41
2025-04-09T12:53:00+00:00,steps,30
2025-04-09T12:54:00+00:00,steps,12
2025-04-09T12:56:00+00:00,steps,37
2025-04-09T12:57:00+00:00,steps,24
2025-04-09T12:58:00+00:00,steps,22
2025-04-09T13:00:00+00:00,steps,60
2025-04-09T13:01:00+00:00,steps,55
2025-04-09T13:25:00+00:00,steps,92
2025-04-09T13:26:00+00:00,steps,78
2025-04-09T13:27:00+00:00,steps,54
2025-04-09T13:28:00+00:00,steps,116
2025-04-09T13:29:00+00:00,steps,116
2025-04-09T13:30:00+00:00,steps,118
2025-04-09T13:31:00+00:00,steps,111
2025-04-09T13:32:00+00:00,steps,112
2025-04-09T13:33:00+00:00,steps,63
2025-04-09T13:34:00+00:00,steps,17
2025-04-09T13:38:00+00:00,steps,5
2025-04-09T13:45:00+00:00,steps,7
2025-04-09T14:25:00+00:00,steps,4
2025-04-09T14:27:00+00:00,steps,24
2025-04-09T14:28:00+00:00,steps,7
2025-04-09T14:36:00+00:00,steps,4
2025-04-09T14:45:00+00:00,steps,9
2025-04-09T14:52:00+00:00,steps,61
2025-04-09T14:53:00+00:00,steps,31
2025-04-09T14:54:00+00:00,steps,10
2025-04-09T14:55:00+00:00,steps,10
2025-04-09T14:58:00+00:00,steps,9
2025-04-09T14:59:00+00:00,steps,9
2025-04-09T15:00:00+00:00,steps,10
2025-04-09T15:41:00+00:00,steps,4
2025-04-09T15:46:00+00:00,steps,7
2025-04-09T16:04:00+00:00,steps,9
2025-04-09T16:14:00+00:00,steps,32
2025-04-09T16:15:00+00:00,steps,93
2025-04-09T16:16:00+00:00,steps,110
2025-04-09T16:17:00+00:00,steps,68
2025-04-09T16:18:00+00:00,steps,56
2025-04-09T16:19:00+00:00,steps,28
2025-04-09T16:21:00+00:00,steps,31
2025-04-09T16:22:00+00:00,steps,41
2025-04-09T16:23:00+00:00,steps,32
2025-04-09T16:24:00+00:00,steps,23
2025-04-09T16:25:00+00:00,steps,60
2025-04-09T16:26:00+00:00,steps,11
2025-04-09T16:52:00+00:00,steps,18
2025-04-09T16:53:00+00:00,steps,19
2025-04-09T16:54:00+00:00,steps,5
2025-04-09T17:11:00+00:00,steps,9
2025-04-09T18:53:00+00:00,steps,6
2025-04-09T18:54:00+00:00,steps,5
2025-04-09T19:20:00+00:00,steps,8
2025-04-09T19:23:00+00:00,steps,7
2025-04-09T19:35:00+00:00,steps,18
2025-04-09T19:36:00+00:00,steps,44
2025-04-09T19:37:00+00:00,steps,26
2025-04-09T19:38:00+00:00,steps,23
2025-04-09T19:40:00+00:00,steps,33
2025-04-09T19:44:00+00:00,steps,42
2025-04-09T19:47:00+00:00,steps,26
2025-04-09T19:48:00+00:00,steps,50
2025-04-09T19:49:00+00:00,steps,32
2025-04-09T20:06:00+00:00,steps,9
2025-04-09T20:52:00+00:00,steps,12
2025-04-09T20:53:00+00:00,steps,5
2025-04-09T21:02:00+00:00,steps,14
2025-04-09T21:04:00+00:00,steps,17
2025-04-09T21:06:00+00:00,steps,9
2025-04-09T21:23:00+00:00,steps,5
2025-04-09T21:24:00+00:00,steps,24
2025-04-09T21:48:00+00:00,steps,4
2025-04-10T06:13:00+00:00,steps,14
2025-04-10T06:29:00+00:00,steps,5
2025-04-10T06:32:00+00:00,steps,32
2025-04-10T06:33:00+00:00,steps,18
2025-04-10T06:34:00+00:00,steps,7
2025-04-10T06:35:00+00:00,steps,8
2025-04-10T06:36:00+00:00,steps,7
2025-04-10T06:39:00+00:00,steps,8
2025-04-10T06:42:00+00:00,steps,13
2025-04-10T06:43:00+00:00,steps,11
2025-04-10T06:47:00+00:00,steps,11
2025-04-10T06:48:00+00:00,steps,28
2025-04-10T06:50:00+00:00,steps,9
2025-04-10T06:53:00+00:00,steps,14
2025-04-10T06:54:00+00:00,steps,12
2025-04-10T06:55:00+00:00,steps,6
2025-04-10T06:57:00+00:00,steps,14
2025-04-10T06:58:00+00:00,steps,11
2025-04-10T06:59:00+00:00,steps,27
2025-04-10T07:06:00+00:00,steps,33
2025-04-10T07:07:00+00:00,steps,42
2025-04-10T07:08:00+00:00,steps,41
2025-04-10T07:09:00+00:00,steps,30
2025-04-10T07:11:00+00:00,steps,43
2025-04-10T07:13:00+00:00,steps,6
2025-04-10T07:14:00+00:00,steps,32
2025-04-10T07:18:00+00:00,steps,7
2025-04-10T07:19:00+00:00,steps,18
2025-04-10T07:20:00+00:00,steps,38
2025-04-10T07:21:00+00:00,steps,102
2025-04-10T07:22:00+00:00,steps,108
2025-04-10T07:23:00+00:00,steps,45
2025-04-10T07:24:00+00:00,steps,18
2025-04-10T07:25:00+00:00,steps,32
2025-04-10T07:26:00+00:00,steps,51
2025-04-10T07:27:00+00:00,steps,119
2025-04-10T07:28:00+00:00,steps,121
2025-04-10T07:29:00+00:00,steps,94
2025-04-10T07:30:00+00:00,steps,38
2025-04-10T07:32:00+00:00,steps,62
2025-04-10T07:33:00+00:00,steps,112
2025-04-10T07:34:00+00:00,steps,29
2025-04-10T07:56:00+00:00,steps,14
2025-04-10T08:33:00+00:00,steps,70
2025-04-10T08:34:00+00:00,steps,15
2025-04-10T08:35:00+00:00,steps,52
2025-04-10T08:36:00+00:00,steps,13
2025-04-10T09:00:00+00:00,steps,8
2025-04-10T09:01:00+00:00,steps,1
2025-04-10T09:39:00+00:00,steps,6
2025-04-10T09:40:00+00:00,steps,9
2025-04-10T10:12:00+00:00,steps,10
2025-04-10T10:18:00+00:00,steps,18
2025-04-10T10:54:00+00:00,steps,9
2025-04-10T11:08:00+00:00,steps,40
2025-04-10T11:09:00+00:00,steps,1
2025-04-10T11:11:00+00:00,steps,12
2025-04-10T11:22:00+00:00,steps,5
2025-04-10T11:33:00+00:00,steps,14
2025-04-10T11:34:00+00:00,steps,79
2025-04-10T11:35:00+00:00,steps,44
2025-04-10T12:09:00+00:00,steps,7
2025-04-10T12:24:00+00:00,steps,10
2025-04-10T12:25:00+00:00,steps,20
2025-04-10T12:26:00+00:00,steps,14
2025-04-10T12:28:00+00:00,steps,6
2025-04-10T12:29:00+00:00,steps,27
2025-04-10T12:30:00+00:00,steps,68
2025-04-10T12:31:00+00:00,steps,105
2025-04-10T12:32:00+00:00,steps,106
2025-04-10T12:33:00+00:00,steps,116
2025-04-10T12:34:00+00:00,steps,111
2025-04-10T12:35:00+00:00,steps,71
2025-04-10T12:36:00+00:00,steps,27
2025-04-10T12:37:00+00:00,steps,42
2025-04-10T12:38:00+00:00,steps,52
2025-04-10T12:39:00+00:00,steps,56
2025-04-10T12:40:00+00:00,steps,41
2025-04-10T12:41:00+00:00,steps,42
2025-04-10T12:42:00+00:00,steps,43
2025-04-10T12:43:00+00:00,steps,27
2025-04-10T12:44:00+00:00,steps,59
2025-04-10T12:45:00+00:00,steps,40
2025-04-10T12:46:00+00:00,steps,37
2025-04-10T12:47:00+00:00,steps,42
