time,data_type,value
2024-10-24T01:08:00+00:00,steps,12
2024-10-24T01:33:00+00:00,steps,4
2024-10-24T02:51:00+00:00,steps,4
2024-10-24T02:53:00+00:00,steps,7
2024-10-24T05:31:00+00:00,steps,4
2024-10-24T06:31:00+00:00,steps,6
2024-10-24T06:49:00+00:00,steps,8
2024-10-24T07:24:00+00:00,steps,12
2024-10-24T07:28:00+00:00,steps,18
2024-10-24T07:30:00+00:00,steps,20
2024-10-24T07:31:00+00:00,steps,28
2024-10-24T07:32:00+00:00,steps,17
2024-10-24T07:33:00+00:00,steps,8
2024-10-24T07:34:00+00:00,steps,9
2024-10-24T07:35:00+00:00,steps,19
2024-10-24T07:36:00+00:00,steps,28
2024-10-24T07:37:00+00:00,steps,41
2024-10-24T07:38:00+00:00,steps,54
2024-10-24T07:39:00+00:00,steps,49
2024-10-24T07:40:00+00:00,steps,64
2024-10-24T07:41:00+00:00,steps,35
2024-10-24T07:42:00+00:00,steps,51
2024-10-24T07:43:00+00:00,steps,79
2024-10-24T07:44:00+00:00,steps,39
2024-10-24T07:45:00+00:00,steps,71
2024-10-24T07:46:00+00:00,steps,29
2024-10-24T07:48:00+00:00,steps,8
2024-10-24T07:49:00+00:00,steps,26
2024-10-24T07:50:00+00:00,steps,22
2024-10-24T07:54:00+00:00,steps,43
2024-10-24T07:59:00+00:00,steps,13
2024-10-24T08:00:00+00:00,steps,23
2024-10-24T08:01:00+00:00,steps,26
2024-10-24T08:02:00+00:00,steps,18
2024-10-24T08:03:00+00:00,steps,6
2024-10-24T08:05:00+00:00,steps,6
2024-10-24T08:06:00+00:00,steps,7
2024-10-24T08:50:00+00:00,steps,4
2024-10-24T08:51:00+00:00,steps,7
2024-10-24T08:54:00+00:00,steps,85
2024-10-24T08:55:00+00:00,steps,109
2024-10-24T08:56:00+00:00,steps,101
2024-10-24T08:57:00+00:00,steps,118
2024-10-24T08:58:00+00:00,steps,114
2024-10-24T08:59:00+00:00,steps,109
2024-10-24T09:00:00+00:00,steps,87
2024-10-24T09:01:00+00:00,steps,29
2024-10-24T09:05:00+00:00,steps,8
2024-10-24T09:07:00+00:00,steps,12
2024-10-24T09:08:00+00:00,steps,23
2024-10-24T09:09:00+00:00,steps,5
2024-10-24T09:12:00+00:00,steps,13
2024-10-24T09:14:00+00:00,steps,12
2024-10-24T09:16:00+00:00,steps,4
2024-10-24T09:18:00+00:00,steps,35
2024-10-24T09:19:00+00:00,steps,28
2024-10-24T09:21:00+00:00,steps,7
2024-10-24T09:23:00+00:00,steps,9
2024-10-24T09:24:00+00:00,steps,99
2024-10-24T09:25:00+00:00,steps,110
2024-10-24T09:26:00+00:00,steps,63
2024-10-24T09:27:00+00:00,steps,8
2024-10-24T09:28:00+00:00,steps,17
2024-10-24T09:29:00+00:00,steps,56
2024-10-24T09:30:00+00:00,steps,24
2024-10-24T09:31:00+00:00,steps,47
2024-10-24T09:32:00+00:00,steps,27
2024-10-24T09:33:00+00:00,steps,100
2024-10-24T09:34:00+00:00,steps,109
2024-10-24T09:35:00+00:00,steps,109
2024-10-24T09:36:00+00:00,steps,115
2024-10-24T09:37:00+00:00,steps,117
2024-10-24T09:38:00+00:00,steps,91
2024-10-24T09:39:00+00:00,steps,37
2024-10-24T09:40:00+00:00,steps,109
2024-10-24T09:41:00+00:00,steps,119
2024-10-24T09:42:00+00:00,steps,120
2024-10-24T09:43:00+00:00,steps,116
